pmid	author	order
25876822	A_Syed	2
25876822	W_A_Bagatadah	3
25876822	A_F_Al_Muhanna	4
25838785	Richard_Stanwick	1
25838564	Michelle_Stuart	1
25838564	Carol_Wilson	2
25780628	Samuel_A_Silver	1
25780628	Alison_Thomas	2
25780628	Andrea_Rathe	3
25780628	Pamela_Robinson	4
25780628	Ron_Wald	5
25780628	Ziv_Harel	6
25780628	Chaim_M_Bell	7
25767947	Scott_A_Farrell	1
25767947	Marie-Eve_Clermont	2
25767946	Jeffrey_Andrew_How	1
25767946	Jeremie_Abitbol	2
25767946	Susie_Lau	3
25767946	Walter_Henri_Gotlieb	4
25767946	Haim_Arie_Abenhaim	5
25764040	Sukhbir_S_Singh	1
25764040	Stephanie_Scott	2
25764040	Olga_Bougie	3
25764040	Nicholas_Leyland	4
25764040	Nicholas_Leyland	5
25764040	Wendy_Wolfman	6
25764040	Catherine_Allaire	7
25764040	Alaa_Awadalla	8
25764040	Annette_Bullen	9
25764040	Margaret_Burnett	10
25764040	Susan_Goldstein	11
25764040	Madeleine_Lemyre	12
25764040	Violaine_Marcoux	13
25764040	Frank_Potestio	14
25764040	David_Rittenberg	15
25764040	Sukhbir_S_Singh	16
25764040	Grace_Yeung	17
25764040	Paul_Hoskins	18
25764040	Dianne_Miller	19
25764040	Walter_Gotlieb	20
25764040	Marcus_Bernardini	21
25764040	Laura_Hopkins	22
25733955	Maren_Carbon	1
25733955	Christoph_U_Correll	2
25673907	Alfredo_Castañeda-Ramírez	1
25673907	Diana_González-Rodríguez	2
25673907	J_Aide_Hernández-Pineda	3
25673907	Antonio_Verdugo-Rodríguez	4
25673906	Nora_Denk	1
25673906	Vikram_Misra	2
25673906	Lynne_S_Sandmeyer	3
25673906	Bianca_B_Bauer	4
25673906	Jaswant_Singh	5
25673906	George_W_Forsyth	6
25673906	Bruce_H_Grahn	7
25668048	Joan_Crane	1
25668048	William_Mundle	2
25668048	Isabelle_Boucoiran	3
25668048	Robert_Gagnon	4
25668048	Emmanuel_Bujold	5
25668048	Melanie_Basso	6
25668048	Hayley_Bos	7
25668048	Richard_Brown	8
25668048	Stephanie_Cooper	9
25668048	Katy_Gouin	10
25668048	N_Lynne_McLeod	11
25668048	Savas_Menticoglou	12
25668048	William_Mundle	13
25668048	Christy_Pylypjuk	14
25668048	Anne_Roggensack	15
25668048	Frank_Sanderson	16
25668045	Laura_Power	1
25668045	Joann_James	2
25668045	Ibtisam_Masoud	3
25668045	Alon_Altman	4
25664521	M_Mousavi_Bazaz	1
25664521	A_Zabihi_Zazoly	2
25664521	H_Karimi_Moonaghi	3
25664520	F_D_Alosaimi	1
25664520	A_Al_Kaabba	2
25664520	M_Qadi	3
25664520	A_Albahlal	4
25664520	Y_Alabdulkarim	5
25664520	M_Alabduljabbar	6
25664520	F_Alqahtani	7
25664517	F_A_B_Ahamadani	1
25664517	H_Louis	2
25664517	P_Ugwi	3
25664517	R_Hines	4
25664517	M_Pomerleau	5
25664517	R_Ahn	6
25664517	T_F_Burke	7
25664517	B_D_Nelson	8
25598180	Julie_Hallet	1
25598180	Olivier_Mailloux	2
25598180	Mony_Chhiv	3
25598180	Roger_C_Grégoire	4
25598180	Jean-Pierre_Gagné	5
25574676	Brenna_E_Swift	1
25574676	Kimberly_E_Liu	2
25558103	Sarah_Wood_Pallas	1
25558103	Justice_Nonvignon	2
25558103	Moses_Aikins	3
25558103	Jennifer_Prah_Ruger	4
25552775	Sanne_Jespersen	1
25552775	Bo_Langhoff_Hønge	2
25552775	Inés_Oliveira	3
25552775	Candida_Medina	4
25552775	David_da_Silva_Té	5
25552775	Faustino_Gomes_Correia	6
25552775	Zacarias_José_da_Silva	7
25552775	Christian_Erikstrup	8
25552775	Alex_Lund_Laursen	9
25552775	Christian_Wejse	10
25552775	Peter_Aaby	11
25552775	David_da_Silva_Té	12
25552775	Zacarias_José_da_Silva	13
25552775	Christian_Erikstrup	14
25552775	Jesper_Eugen-Olsen	15
25552775	Anders_Fomsgaard	16
25552775	Alex_Laursen	17
25552775	Candida_Medina	18
25552775	Inés_Oliviera	19
25552775	Amabelia_Rodrigues	20
25552775	Morten_Sodemann	21
25552775	Christian_Wejse	22
25550661	Milad_Mohib	1
25550661	Nicholas_Moser	2
25550661	Richard_Kim	3
25550661	Maathavan_Thillai	4
25550661	Robert_Gringmuth	5
27408755	Barry_Lavallee	1
27408755	Caroline_Chartrand	2
27408755	Lorraine_McLeod	3
27408755	Claudio_Rigatto	4
27408755	Navdeep_Tangri	5
27408755	Allison_Dart	6
